"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"819","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"820","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"821","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"822","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"831","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"836","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"842","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"846","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"854","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"857","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"863","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"866","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"869","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"872","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"875","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"876","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"879","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"885","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"891","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"898","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"911","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"912","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"914","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"915","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"920","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"922","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"931","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"932","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"934","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"935","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"937","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"939","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"942","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"948","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"954","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"955","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"959","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"962","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"963","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"968","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"969","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"975","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"981","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"982","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6"
"989","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"997","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1013","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1018","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1024","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1026","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1028","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1029","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1030","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1031","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1033","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1042","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1046","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1048","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1050","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1051","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1057","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1058","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1059","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1062","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1070","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1071","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1072","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1073","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1079","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1081","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1085","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1095","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1101","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1102","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1109","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1112","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1114","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1115","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1117","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1121","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1133","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1134","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1139","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1142","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1148","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1150","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1151","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1154","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1168","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1177","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1180","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1183","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1185","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1187","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1189","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1190","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1194","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1210","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1213","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1221","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1222","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1224","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1230","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1233","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1234","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1236","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1240","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1242","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1244","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1245","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1246","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1247","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1251","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1258","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1259","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1260","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1261","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1264","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1265","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1267","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1275","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1283","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1285","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1287","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1294","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1296","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1299","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1300","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1302","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1315","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1336","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1341","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1343","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1345","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1347","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1349","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1353","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1358","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1359","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1360","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1366","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1372","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1381","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1385","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1389","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1390","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1401","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1413","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1414","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1415","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1416","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1429","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1433","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"1435","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1437","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1441","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1444","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"1445","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
